Treino,Média
2021-2022_treino_164.csv_32-1,0.69
2021-2022_treino_165.csv_32-1,0.72
2021-2022_treino_166.csv_32-1,0.69
2021-2022_treino_167.csv_32-1,0.69
2021-2022_treino_168.csv_32-1,0.69
2021-2022_treino_169.csv_32-1,0.69
2021-2022_treino_170.csv_32-1,0.69
2021-2022_treino_171.csv_32-1,0.69
2021-2022_treino_172.csv_32-1,0.69
2021-2022_treino_173.csv_32-1,0.69
2021-2022_treino_174.csv_32-1,0.66
2021-2022_treino_175.csv_32-1,0.66
2021-2022_treino_176.csv_32-1,0.62
2021-2022_treino_177.csv_32-1,0.62
2021-2022_treino_178.csv_32-1,0.62
2021-2022_treino_179.csv_32-1,0.62
2021-2022_treino_180.csv_32-1,0.62
2021-2022_treino_181.csv_32-1,0.62
2021-2022_treino_182.csv_32-1,0.62
2021-2022_treino_183.csv_32-1,0.59
2021-2022_treino_184.csv_32-1,0.59
2021-2022_treino_185.csv_32-1,0.59
2021-2022_treino_186.csv_32-1,0.56
2021-2022_treino_187.csv_32-1,0.56
2021-2022_treino_188.csv_32-1,0.56
2021-2022_treino_189.csv_32-1,0.56
2021-2022_treino_190.csv_32-1,0.53
2021-2022_treino_191.csv_32-1,0.56
2021-2022_treino_192.csv_32-1,0.59
2021-2022_treino_193.csv_32-1,0.56
2021-2022_treino_194.csv_32-1,0.56
2021-2022_treino_195.csv_32-1,0.56
2021-2022_treino_196.csv_32-1,0.59
2021-2022_treino_197.csv_32-1,0.56
2021-2022_treino_198.csv_32-1,0.59
2021-2022_treino_199.csv_32-1,0.59
2021-2022_treino_200.csv_32-1,0.56
2021-2022_treino_201.csv_32-1,0.53
2021-2022_treino_202.csv_32-1,0.50
2021-2022_treino_203.csv_32-1,0.53
2021-2022_treino_204.csv_32-1,0.56
2021-2022_treino_205.csv_32-1,0.53
2021-2022_treino_206.csv_32-1,0.56
2021-2022_treino_207.csv_32-1,0.53
2021-2022_treino_208.csv_32-1,0.56
2021-2022_treino_209.csv_32-1,0.56
2021-2022_treino_210.csv_32-1,0.53
2021-2022_treino_211.csv_32-1,0.56
2021-2022_treino_212.csv_32-1,0.56
2021-2022_treino_213.csv_32-1,0.53
2021-2022_treino_214.csv_32-1,0.50
2021-2022_treino_215.csv_32-1,0.53
2021-2022_treino_216.csv_32-1,0.53
2021-2022_treino_217.csv_32-1,0.56
2021-2022_treino_218.csv_32-1,0.59
2021-2022_treino_219.csv_32-1,0.62
2021-2022_treino_220.csv_32-1,0.66
2021-2022_treino_221.csv_32-1,0.62
2021-2022_treino_222.csv_32-1,0.62
2021-2022_treino_223.csv_32-1,0.62
2021-2022_treino_224.csv_32-1,0.59
2021-2022_treino_225.csv_32-1,0.62
2021-2022_treino_226.csv_32-1,0.59
2021-2022_treino_227.csv_32-1,0.56
2021-2022_treino_228.csv_32-1,0.56
2021-2022_treino_229.csv_32-1,0.56
2021-2022_treino_230.csv_32-1,0.53
2021-2022_treino_231.csv_32-1,0.50
2021-2022_treino_232.csv_32-1,0.53
2021-2022_treino_233.csv_32-1,0.53
2021-2022_treino_234.csv_32-1,0.56
2021-2022_treino_235.csv_32-1,0.56
2021-2022_treino_236.csv_32-1,0.53
2021-2022_treino_237.csv_32-1,0.53
2021-2022_treino_238.csv_32-1,0.53
2021-2022_treino_239.csv_32-1,0.56
2021-2022_treino_240.csv_32-1,0.53
2021-2022_treino_241.csv_32-1,0.53
2021-2022_treino_242.csv_32-1,0.56
2021-2022_treino_243.csv_32-1,0.53
2021-2022_treino_244.csv_32-1,0.53
2021-2022_treino_245.csv_32-1,0.56
2021-2022_treino_246.csv_32-1,0.59
2021-2022_treino_247.csv_32-1,0.59
2021-2022_treino_248.csv_32-1,0.59
2021-2022_treino_249.csv_32-1,0.59
2021-2022_treino_250.csv_32-1,0.59
2021-2022_treino_251.csv_32-1,0.59
2021-2022_treino_252.csv_32-1,0.59
2021-2022_treino_253.csv_32-1,0.62
2021-2022_treino_254.csv_32-1,0.62
2021-2022_treino_255.csv_32-1,0.62
2021-2022_treino_256.csv_32-1,0.62
2021-2022_treino_257.csv_32-1,0.59
2021-2022_treino_258.csv_32-1,0.59
2021-2022_treino_259.csv_32-1,0.59
2021-2022_treino_260.csv_32-1,0.56
2021-2022_treino_261.csv_32-1,0.56
2021-2022_treino_262.csv_32-1,0.59
2021-2022_treino_263.csv_32-1,0.62
2021-2022_treino_264.csv_32-1,0.62
2021-2022_treino_265.csv_32-1,0.66
2021-2022_treino_266.csv_32-1,0.62
2021-2022_treino_267.csv_32-1,0.59
2021-2022_treino_268.csv_32-1,0.59
2021-2022_treino_269.csv_32-1,0.62
2021-2022_treino_270.csv_32-1,0.62
2021-2022_treino_271.csv_32-1,0.59
2021-2022_treino_272.csv_32-1,0.62
2022-2023_treino_1.csv_32-1,0.53
2022-2023_treino_2.csv_32-1,0.53
2022-2023_treino_3.csv_32-1,0.53
2022-2023_treino_4.csv_32-1,0.53
2022-2023_treino_5.csv_32-1,0.50
2022-2023_treino_6.csv_32-1,0.50
2022-2023_treino_7.csv_32-1,0.47
2022-2023_treino_8.csv_32-1,0.50
2022-2023_treino_9.csv_32-1,0.53
2022-2023_treino_10.csv_32-1,0.53
2022-2023_treino_11.csv_32-1,0.50
2022-2023_treino_12.csv_32-1,0.53
2022-2023_treino_13.csv_32-1,0.56
2022-2023_treino_14.csv_32-1,0.59
2022-2023_treino_15.csv_32-1,0.56
2022-2023_treino_16.csv_32-1,0.56
2022-2023_treino_17.csv_32-1,0.53
2022-2023_treino_18.csv_32-1,0.56
2022-2023_treino_19.csv_32-1,0.59
2022-2023_treino_20.csv_32-1,0.59
2022-2023_treino_21.csv_32-1,0.59
2022-2023_treino_22.csv_32-1,0.62
2022-2023_treino_23.csv_32-1,0.59
2022-2023_treino_24.csv_32-1,0.59
2022-2023_treino_25.csv_32-1,0.62
2022-2023_treino_26.csv_32-1,0.62
2022-2023_treino_27.csv_32-1,0.59
2022-2023_treino_28.csv_32-1,0.59
2022-2023_treino_29.csv_32-1,0.59
2022-2023_treino_30.csv_32-1,0.62
2022-2023_treino_31.csv_32-1,0.62
2022-2023_treino_32.csv_32-1,0.62
2022-2023_treino_33.csv_32-1,0.62
2022-2023_treino_34.csv_32-1,0.66
2022-2023_treino_35.csv_32-1,0.62
2022-2023_treino_36.csv_32-1,0.59
2022-2023_treino_37.csv_32-1,0.59
2022-2023_treino_38.csv_32-1,0.62
2022-2023_treino_39.csv_32-1,0.62
2022-2023_treino_40.csv_32-1,0.62
2022-2023_treino_41.csv_32-1,0.59
2022-2023_treino_42.csv_32-1,0.56
2022-2023_treino_43.csv_32-1,0.56
2022-2023_treino_44.csv_32-1,0.56
2022-2023_treino_45.csv_32-1,0.56
2022-2023_treino_46.csv_32-1,0.56
2022-2023_treino_47.csv_32-1,0.59
2022-2023_treino_48.csv_32-1,0.62
2022-2023_treino_49.csv_32-1,0.62
2022-2023_treino_50.csv_32-1,0.62
2022-2023_treino_51.csv_32-1,0.62
2022-2023_treino_52.csv_32-1,0.59
2022-2023_treino_53.csv_32-1,0.62
2022-2023_treino_54.csv_32-1,0.62
2022-2023_treino_55.csv_32-1,0.62
2022-2023_treino_56.csv_32-1,0.59
2022-2023_treino_57.csv_32-1,0.56
2022-2023_treino_58.csv_32-1,0.56
2022-2023_treino_59.csv_32-1,0.56
2022-2023_treino_60.csv_32-1,0.53
2022-2023_treino_61.csv_32-1,0.50
2022-2023_treino_62.csv_32-1,0.50
2022-2023_treino_63.csv_32-1,0.47
2022-2023_treino_64.csv_32-1,0.47
2022-2023_treino_65.csv_32-1,0.47
2022-2023_treino_66.csv_32-1,0.44
2022-2023_treino_67.csv_32-1,0.44
2022-2023_treino_68.csv_32-1,0.47
2022-2023_treino_69.csv_32-1,0.50
2022-2023_treino_70.csv_32-1,0.47
2022-2023_treino_71.csv_32-1,0.50
2022-2023_treino_72.csv_32-1,0.47
2022-2023_treino_73.csv_32-1,0.47
2022-2023_treino_74.csv_32-1,0.50
2022-2023_treino_75.csv_32-1,0.50
2022-2023_treino_76.csv_32-1,0.47
2022-2023_treino_77.csv_32-1,0.47
2022-2023_treino_78.csv_32-1,0.44
2022-2023_treino_79.csv_32-1,0.44
2022-2023_treino_80.csv_32-1,0.41
2022-2023_treino_81.csv_32-1,0.41
2022-2023_treino_82.csv_32-1,0.41
2022-2023_treino_83.csv_32-1,0.41
2022-2023_treino_84.csv_32-1,0.44
2022-2023_treino_85.csv_32-1,0.41
2022-2023_treino_86.csv_32-1,0.41
2022-2023_treino_87.csv_32-1,0.44
2022-2023_treino_88.csv_32-1,0.47
2022-2023_treino_89.csv_32-1,0.50
2022-2023_treino_90.csv_32-1,0.47
2022-2023_treino_91.csv_32-1,0.50
2022-2023_treino_92.csv_32-1,0.53
2022-2023_treino_93.csv_32-1,0.53
2022-2023_treino_94.csv_32-1,0.53
2022-2023_treino_95.csv_32-1,0.56
2022-2023_treino_96.csv_32-1,0.59
2022-2023_treino_97.csv_32-1,0.56
2022-2023_treino_98.csv_32-1,0.59
2022-2023_treino_99.csv_32-1,0.59
2022-2023_treino_100.csv_32-1,0.56
2022-2023_treino_101.csv_32-1,0.53
2022-2023_treino_102.csv_32-1,0.53
2022-2023_treino_103.csv_32-1,0.53
2022-2023_treino_104.csv_32-1,0.53
2022-2023_treino_105.csv_32-1,0.53
2022-2023_treino_106.csv_32-1,0.53
2022-2023_treino_107.csv_32-1,0.53
2022-2023_treino_108.csv_32-1,0.53
2022-2023_treino_109.csv_32-1,0.53
2022-2023_treino_110.csv_32-1,0.56
2022-2023_treino_111.csv_32-1,0.56
2022-2023_treino_112.csv_32-1,0.59
2022-2023_treino_113.csv_32-1,0.59
2022-2023_treino_114.csv_32-1,0.59
2022-2023_treino_115.csv_32-1,0.59
2022-2023_treino_116.csv_32-1,0.59
2022-2023_treino_117.csv_32-1,0.62
2022-2023_treino_118.csv_32-1,0.59
2022-2023_treino_119.csv_32-1,0.56
2022-2023_treino_120.csv_32-1,0.56
2022-2023_treino_121.csv_32-1,0.56
2022-2023_treino_122.csv_32-1,0.56
2022-2023_treino_123.csv_32-1,0.53
2022-2023_treino_124.csv_32-1,0.50
2022-2023_treino_125.csv_32-1,0.50
2022-2023_treino_126.csv_32-1,0.50
2022-2023_treino_127.csv_32-1,0.50
2022-2023_treino_128.csv_32-1,0.47
2022-2023_treino_129.csv_32-1,0.50
2022-2023_treino_130.csv_32-1,0.50
2022-2023_treino_131.csv_32-1,0.50
2022-2023_treino_132.csv_32-1,0.50
2022-2023_treino_133.csv_32-1,0.50
2022-2023_treino_134.csv_32-1,0.50
2022-2023_treino_135.csv_32-1,0.47
2022-2023_treino_136.csv_32-1,0.50
2022-2023_treino_137.csv_32-1,0.50
2022-2023_treino_138.csv_32-1,0.47
2022-2023_treino_139.csv_32-1,0.50
2022-2023_treino_140.csv_32-1,0.50
2022-2023_treino_141.csv_32-1,0.47
2022-2023_treino_142.csv_32-1,0.47
2022-2023_treino_143.csv_32-1,0.44
2022-2023_treino_144.csv_32-1,0.44
2022-2023_treino_145.csv_32-1,0.47
2022-2023_treino_146.csv_32-1,0.47
2022-2023_treino_147.csv_32-1,0.44
2022-2023_treino_148.csv_32-1,0.44
2022-2023_treino_149.csv_32-1,0.44
2022-2023_treino_150.csv_32-1,0.47
2022-2023_treino_151.csv_32-1,0.50
2022-2023_treino_152.csv_32-1,0.47
2022-2023_treino_153.csv_32-1,0.44
2022-2023_treino_154.csv_32-1,0.47
2022-2023_treino_155.csv_32-1,0.50
2022-2023_treino_156.csv_32-1,0.50
2022-2023_treino_157.csv_32-1,0.50
2022-2023_treino_158.csv_32-1,0.50
2022-2023_treino_159.csv_32-1,0.50
2022-2023_treino_160.csv_32-1,0.53
2022-2023_treino_161.csv_32-1,0.50
2022-2023_treino_162.csv_32-1,0.50
2022-2023_treino_163.csv_32-1,0.50
2022-2023_treino_164.csv_32-1,0.53
2022-2023_treino_165.csv_32-1,0.53
2022-2023_treino_166.csv_32-1,0.56
2022-2023_treino_167.csv_32-1,0.59
2022-2023_treino_168.csv_32-1,0.59
2022-2023_treino_169.csv_32-1,0.62
2022-2023_treino_170.csv_32-1,0.62
2022-2023_treino_171.csv_32-1,0.59
2022-2023_treino_172.csv_32-1,0.59
2022-2023_treino_173.csv_32-1,0.62
2022-2023_treino_174.csv_32-1,0.59
2022-2023_treino_175.csv_32-1,0.59
2022-2023_treino_176.csv_32-1,0.59
2022-2023_treino_177.csv_32-1,0.56
2022-2023_treino_178.csv_32-1,0.56
2022-2023_treino_179.csv_32-1,0.59
2022-2023_treino_180.csv_32-1,0.59
2022-2023_treino_181.csv_32-1,0.56
2022-2023_treino_182.csv_32-1,0.56
2022-2023_treino_183.csv_32-1,0.56
2022-2023_treino_184.csv_32-1,0.59
2022-2023_treino_185.csv_32-1,0.62
2022-2023_treino_186.csv_32-1,0.62
2022-2023_treino_187.csv_32-1,0.62
2022-2023_treino_188.csv_32-1,0.66
2022-2023_treino_189.csv_32-1,0.69
2022-2023_treino_190.csv_32-1,0.69
2022-2023_treino_191.csv_32-1,0.69
2022-2023_treino_192.csv_32-1,0.69
2022-2023_treino_193.csv_32-1,0.72
2022-2023_treino_194.csv_32-1,0.69
2022-2023_treino_195.csv_32-1,0.72
2022-2023_treino_196.csv_32-1,0.69
2022-2023_treino_197.csv_32-1,0.69
2022-2023_treino_198.csv_32-1,0.69
2022-2023_treino_199.csv_32-1,0.66
2022-2023_treino_200.csv_32-1,0.62
2022-2023_treino_201.csv_32-1,0.59
2022-2023_treino_202.csv_32-1,0.59
2022-2023_treino_203.csv_32-1,0.59
2022-2023_treino_204.csv_32-1,0.62
2022-2023_treino_205.csv_32-1,0.59
2022-2023_treino_206.csv_32-1,0.59
2022-2023_treino_207.csv_32-1,0.62
2022-2023_treino_208.csv_32-1,0.62
2022-2023_treino_209.csv_32-1,0.66
2022-2023_treino_210.csv_32-1,0.66
2022-2023_treino_211.csv_32-1,0.66
2022-2023_treino_212.csv_32-1,0.62
2022-2023_treino_213.csv_32-1,0.62
2022-2023_treino_214.csv_32-1,0.59
2022-2023_treino_215.csv_32-1,0.59
2022-2023_treino_216.csv_32-1,0.59
2022-2023_treino_217.csv_32-1,0.56
2022-2023_treino_218.csv_32-1,0.56
2022-2023_treino_219.csv_32-1,0.53
2022-2023_treino_220.csv_32-1,0.50
2022-2023_treino_221.csv_32-1,0.50
2022-2023_treino_222.csv_32-1,0.50
2022-2023_treino_223.csv_32-1,0.50
2022-2023_treino_224.csv_32-1,0.47
2022-2023_treino_225.csv_32-1,0.47
2022-2023_treino_226.csv_32-1,0.50
2022-2023_treino_227.csv_32-1,0.47
2022-2023_treino_228.csv_32-1,0.47
2022-2023_treino_229.csv_32-1,0.50
2022-2023_treino_230.csv_32-1,0.50
2022-2023_treino_231.csv_32-1,0.53
2022-2023_treino_232.csv_32-1,0.56
2022-2023_treino_233.csv_32-1,0.59
2022-2023_treino_234.csv_32-1,0.59
2022-2023_treino_235.csv_32-1,0.59
2022-2023_treino_236.csv_32-1,0.59
2022-2023_treino_237.csv_32-1,0.62
2022-2023_treino_238.csv_32-1,0.66
2022-2023_treino_239.csv_32-1,0.66
2022-2023_treino_240.csv_32-1,0.66
2022-2023_treino_241.csv_32-1,0.62
2022-2023_treino_242.csv_32-1,0.62
2022-2023_treino_243.csv_32-1,0.59
2022-2023_treino_244.csv_32-1,0.62
2022-2023_treino_245.csv_32-1,0.62
2022-2023_treino_246.csv_32-1,0.66
2022-2023_treino_247.csv_32-1,0.66
2022-2023_treino_248.csv_32-1,0.66
2022-2023_treino_249.csv_32-1,0.66
2022-2023_treino_250.csv_32-1,0.66
2022-2023_treino_251.csv_32-1,0.69
2022-2023_treino_252.csv_32-1,0.72
2022-2023_treino_253.csv_32-1,0.72
2022-2023_treino_254.csv_32-1,0.69
2022-2023_treino_255.csv_32-1,0.69
2022-2023_treino_256.csv_32-1,0.72
2022-2023_treino_257.csv_32-1,0.69
2022-2023_treino_258.csv_32-1,0.66
2022-2023_treino_259.csv_32-1,0.66
2022-2023_treino_260.csv_32-1,0.69
2022-2023_treino_261.csv_32-1,0.66
2022-2023_treino_262.csv_32-1,0.66
2022-2023_treino_263.csv_32-1,0.66
2022-2023_treino_264.csv_32-1,0.66
2022-2023_treino_265.csv_32-1,0.62
2022-2023_treino_266.csv_32-1,0.66
2022-2023_treino_267.csv_32-1,0.69
2022-2023_treino_268.csv_32-1,0.69
2022-2023_treino_269.csv_32-1,0.66
2022-2023_treino_270.csv_32-1,0.66
2022-2023_treino_271.csv_32-1,0.66
2022-2023_treino_272.csv_32-1,0.66
2022-2023_treino_273.csv_32-1,0.69
2022-2023_treino_274.csv_32-1,0.66
2022-2023_treino_275.csv_32-1,0.66
2022-2023_treino_276.csv_32-1,0.66
2022-2023_treino_277.csv_32-1,0.66
2022-2023_treino_278.csv_32-1,0.62
2022-2023_treino_279.csv_32-1,0.59
2022-2023_treino_280.csv_32-1,0.56
2023-2024_treino_1.csv_32-1,0.50
2023-2024_treino_2.csv_32-1,0.50
2023-2024_treino_3.csv_32-1,0.50
2023-2024_treino_4.csv_32-1,0.53
2023-2024_treino_5.csv_32-1,0.56
2023-2024_treino_6.csv_32-1,0.53
2023-2024_treino_7.csv_32-1,0.53
2023-2024_treino_8.csv_32-1,0.56
2023-2024_treino_9.csv_32-1,0.53
2023-2024_treino_10.csv_32-1,0.53
2023-2024_treino_11.csv_32-1,0.53
2023-2024_treino_12.csv_32-1,0.50
2023-2024_treino_13.csv_32-1,0.50
2023-2024_treino_14.csv_32-1,0.50
2023-2024_treino_15.csv_32-1,0.50
2023-2024_treino_16.csv_32-1,0.50
2023-2024_treino_17.csv_32-1,0.50
2023-2024_treino_18.csv_32-1,0.50
2023-2024_treino_19.csv_32-1,0.53
2023-2024_treino_20.csv_32-1,0.53
2023-2024_treino_21.csv_32-1,0.53
2023-2024_treino_22.csv_32-1,0.56
2023-2024_treino_23.csv_32-1,0.56
2023-2024_treino_24.csv_32-1,0.56
2023-2024_treino_25.csv_32-1,0.56
2023-2024_treino_26.csv_32-1,0.56
2023-2024_treino_27.csv_32-1,0.56
2023-2024_treino_28.csv_32-1,0.56
2023-2024_treino_29.csv_32-1,0.59
2023-2024_treino_30.csv_32-1,0.62
2023-2024_treino_31.csv_32-1,0.59
2023-2024_treino_32.csv_32-1,0.56
2023-2024_treino_33.csv_32-1,0.53
2023-2024_treino_34.csv_32-1,0.56
2023-2024_treino_35.csv_32-1,0.53
2023-2024_treino_36.csv_32-1,0.53
2023-2024_treino_37.csv_32-1,0.53
2023-2024_treino_38.csv_32-1,0.56
2023-2024_treino_39.csv_32-1,0.59
2023-2024_treino_40.csv_32-1,0.59
2023-2024_treino_41.csv_32-1,0.62
2023-2024_treino_42.csv_32-1,0.62
2023-2024_treino_43.csv_32-1,0.66
2023-2024_treino_44.csv_32-1,0.69
2023-2024_treino_45.csv_32-1,0.69
2023-2024_treino_46.csv_32-1,0.69
2023-2024_treino_47.csv_32-1,0.72
2023-2024_treino_48.csv_32-1,0.75
2023-2024_treino_49.csv_32-1,0.75
2023-2024_treino_50.csv_32-1,0.75
2023-2024_treino_51.csv_32-1,0.75
2023-2024_treino_52.csv_32-1,0.78
2023-2024_treino_53.csv_32-1,0.75
2023-2024_treino_54.csv_32-1,0.72
2023-2024_treino_55.csv_32-1,0.72
2023-2024_treino_56.csv_32-1,0.72
2023-2024_treino_57.csv_32-1,0.72
2023-2024_treino_58.csv_32-1,0.72
2023-2024_treino_59.csv_32-1,0.69
2023-2024_treino_60.csv_32-1,0.69
2023-2024_treino_61.csv_32-1,0.69
2023-2024_treino_62.csv_32-1,0.66
2023-2024_treino_63.csv_32-1,0.69
2023-2024_treino_64.csv_32-1,0.72
2023-2024_treino_65.csv_32-1,0.72
2023-2024_treino_66.csv_32-1,0.69
2023-2024_treino_67.csv_32-1,0.72
2023-2024_treino_68.csv_32-1,0.69
2023-2024_treino_69.csv_32-1,0.69
2023-2024_treino_70.csv_32-1,0.66
2023-2024_treino_71.csv_32-1,0.66
2023-2024_treino_72.csv_32-1,0.62
2023-2024_treino_73.csv_32-1,0.59
2023-2024_treino_74.csv_32-1,0.59
2023-2024_treino_75.csv_32-1,0.56
2023-2024_treino_76.csv_32-1,0.53
2023-2024_treino_77.csv_32-1,0.53
2023-2024_treino_78.csv_32-1,0.56
2023-2024_treino_79.csv_32-1,0.53
2023-2024_treino_80.csv_32-1,0.50
2023-2024_treino_81.csv_32-1,0.50
2023-2024_treino_82.csv_32-1,0.50
2023-2024_treino_83.csv_32-1,0.50
2023-2024_treino_84.csv_32-1,0.47
2023-2024_treino_85.csv_32-1,0.50
2023-2024_treino_86.csv_32-1,0.50
2023-2024_treino_87.csv_32-1,0.50
2023-2024_treino_88.csv_32-1,0.50
2023-2024_treino_89.csv_32-1,0.50
2023-2024_treino_90.csv_32-1,0.50
2023-2024_treino_91.csv_32-1,0.50
2023-2024_treino_92.csv_32-1,0.50
2023-2024_treino_93.csv_32-1,0.50
2023-2024_treino_94.csv_32-1,0.53
2023-2024_treino_95.csv_32-1,0.53
2023-2024_treino_96.csv_32-1,0.50
2023-2024_treino_97.csv_32-1,0.53
2023-2024_treino_98.csv_32-1,0.53
2023-2024_treino_99.csv_32-1,0.50
2023-2024_treino_100.csv_32-1,0.53
2023-2024_treino_101.csv_32-1,0.53
2023-2024_treino_102.csv_32-1,0.56
2023-2024_treino_103.csv_32-1,0.53
2023-2024_treino_104.csv_32-1,0.53
2023-2024_treino_105.csv_32-1,0.56
2023-2024_treino_106.csv_32-1,0.53
2023-2024_treino_107.csv_32-1,0.53
2023-2024_treino_108.csv_32-1,0.56
2023-2024_treino_109.csv_32-1,0.56
2023-2024_treino_110.csv_32-1,0.53
2023-2024_treino_111.csv_32-1,0.56
2023-2024_treino_112.csv_32-1,0.59
2023-2024_treino_113.csv_32-1,0.59
2023-2024_treino_114.csv_32-1,0.59
2023-2024_treino_115.csv_32-1,0.56
2023-2024_treino_116.csv_32-1,0.59
2023-2024_treino_117.csv_32-1,0.56
2023-2024_treino_118.csv_32-1,0.56
2023-2024_treino_119.csv_32-1,0.56
2023-2024_treino_120.csv_32-1,0.56
2023-2024_treino_121.csv_32-1,0.56
2023-2024_treino_122.csv_32-1,0.59
2023-2024_treino_123.csv_32-1,0.62
2023-2024_treino_124.csv_32-1,0.59
2023-2024_treino_125.csv_32-1,0.56
2023-2024_treino_126.csv_32-1,0.56
2023-2024_treino_127.csv_32-1,0.56
2023-2024_treino_128.csv_32-1,0.59
2023-2024_treino_129.csv_32-1,0.56
2023-2024_treino_130.csv_32-1,0.59
2023-2024_treino_131.csv_32-1,0.62
2023-2024_treino_132.csv_32-1,0.62
2023-2024_treino_133.csv_32-1,0.62
2023-2024_treino_134.csv_32-1,0.59
2023-2024_treino_135.csv_32-1,0.59
2023-2024_treino_136.csv_32-1,0.59
2023-2024_treino_137.csv_32-1,0.56
2023-2024_treino_138.csv_32-1,0.59
2023-2024_treino_139.csv_32-1,0.59
2023-2024_treino_140.csv_32-1,0.56
2023-2024_treino_141.csv_32-1,0.56
2023-2024_treino_142.csv_32-1,0.56
2023-2024_treino_143.csv_32-1,0.53
2023-2024_treino_144.csv_32-1,0.50
2023-2024_treino_145.csv_32-1,0.50
2023-2024_treino_146.csv_32-1,0.50
2023-2024_treino_147.csv_32-1,0.50
2023-2024_treino_148.csv_32-1,0.50
2023-2024_treino_149.csv_32-1,0.50
2023-2024_treino_150.csv_32-1,0.50
2023-2024_treino_151.csv_32-1,0.50
2023-2024_treino_152.csv_32-1,0.50
2023-2024_treino_153.csv_32-1,0.50
2023-2024_treino_154.csv_32-1,0.47
2023-2024_treino_155.csv_32-1,0.47
2023-2024_treino_156.csv_32-1,0.50
2023-2024_treino_157.csv_32-1,0.50
2023-2024_treino_158.csv_32-1,0.50
2023-2024_treino_159.csv_32-1,0.47
2023-2024_treino_160.csv_32-1,0.44
2023-2024_treino_161.csv_32-1,0.47
2023-2024_treino_162.csv_32-1,0.47
2023-2024_treino_163.csv_32-1,0.44
2023-2024_treino_164.csv_32-1,0.44
2023-2024_treino_165.csv_32-1,0.41
2023-2024_treino_166.csv_32-1,0.41
2023-2024_treino_167.csv_32-1,0.41
2023-2024_treino_168.csv_32-1,0.41
2023-2024_treino_169.csv_32-1,0.44
2023-2024_treino_170.csv_32-1,0.44
2023-2024_treino_171.csv_32-1,0.47
2023-2024_treino_172.csv_32-1,0.50
2023-2024_treino_173.csv_32-1,0.53
2023-2024_treino_174.csv_32-1,0.56
2023-2024_treino_175.csv_32-1,0.59
2023-2024_treino_176.csv_32-1,0.62
2023-2024_treino_177.csv_32-1,0.62
2023-2024_treino_178.csv_32-1,0.62
2023-2024_treino_179.csv_32-1,0.66
2023-2024_treino_180.csv_32-1,0.66
2023-2024_treino_181.csv_32-1,0.66
2023-2024_treino_182.csv_32-1,0.69
2023-2024_treino_183.csv_32-1,0.66
2023-2024_treino_184.csv_32-1,0.62
2023-2024_treino_185.csv_32-1,0.59
2023-2024_treino_186.csv_32-1,0.59
2023-2024_treino_187.csv_32-1,0.56
2023-2024_treino_188.csv_32-1,0.56
2023-2024_treino_189.csv_32-1,0.56
2023-2024_treino_190.csv_32-1,0.53
2023-2024_treino_191.csv_32-1,0.56
2023-2024_treino_192.csv_32-1,0.59
2023-2024_treino_193.csv_32-1,0.56
2023-2024_treino_194.csv_32-1,0.56
2023-2024_treino_195.csv_32-1,0.59
2023-2024_treino_196.csv_32-1,0.56
2023-2024_treino_197.csv_32-1,0.56
2023-2024_treino_198.csv_32-1,0.56
2023-2024_treino_199.csv_32-1,0.59
2023-2024_treino_200.csv_32-1,0.62
2023-2024_treino_201.csv_32-1,0.62
2023-2024_treino_202.csv_32-1,0.59
2023-2024_treino_203.csv_32-1,0.56
2023-2024_treino_204.csv_32-1,0.56
2023-2024_treino_205.csv_32-1,0.56
2023-2024_treino_206.csv_32-1,0.56
2023-2024_treino_207.csv_32-1,0.56
2023-2024_treino_208.csv_32-1,0.53
2023-2024_treino_209.csv_32-1,0.50
2023-2024_treino_210.csv_32-1,0.47
2023-2024_treino_211.csv_32-1,0.44
2023-2024_treino_212.csv_32-1,0.44
2023-2024_treino_213.csv_32-1,0.47
2023-2024_treino_214.csv_32-1,0.44
2023-2024_treino_215.csv_32-1,0.47
2023-2024_treino_216.csv_32-1,0.50
2023-2024_treino_217.csv_32-1,0.53
2023-2024_treino_218.csv_32-1,0.53
2023-2024_treino_219.csv_32-1,0.53
2023-2024_treino_220.csv_32-1,0.53
2023-2024_treino_221.csv_32-1,0.53
2023-2024_treino_222.csv_32-1,0.56
2023-2024_treino_223.csv_32-1,0.56
2023-2024_treino_224.csv_32-1,0.56
2023-2024_treino_225.csv_32-1,0.56
2023-2024_treino_226.csv_32-1,0.56
2023-2024_treino_227.csv_32-1,0.56
2023-2024_treino_228.csv_32-1,0.56
2023-2024_treino_229.csv_32-1,0.59
2023-2024_treino_230.csv_32-1,0.59
2023-2024_treino_231.csv_32-1,0.56
2023-2024_treino_232.csv_32-1,0.53
2023-2024_treino_233.csv_32-1,0.53
2023-2024_treino_234.csv_32-1,0.56
2023-2024_treino_235.csv_32-1,0.59
2023-2024_treino_236.csv_32-1,0.59
2023-2024_treino_237.csv_32-1,0.56
2023-2024_treino_238.csv_32-1,0.53
2023-2024_treino_239.csv_32-1,0.50
2023-2024_treino_240.csv_32-1,0.50
2023-2024_treino_241.csv_32-1,0.53
2023-2024_treino_242.csv_32-1,0.56
2023-2024_treino_243.csv_32-1,0.59
2023-2024_treino_244.csv_32-1,0.59
2023-2024_treino_245.csv_32-1,0.59
2023-2024_treino_246.csv_32-1,0.62
2023-2024_treino_247.csv_32-1,0.62
